slice,mass (Msun),coupling,age (years),time to solar luminosity (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23,avg X_h1,avg X_he3,avg X_he4,avg X_n14,avg X_mg24,avg X_si28,avg X_s32,avg X_ar36,avg X_ca40,avg X_ti44,avg X_cr48,avg X_fe52,avg X_fe54,avg X_ni56,avg X_neut,avg X_prot,max T (K),surface lum_nuc (ergs/s),cumulative e_nuc (ergs),surface R (Rsun)
41.0,10.999951635122114,-10.0,88136.29407814506,17099393.80374467,14697.71567969084,32770347.445203684,27163.76462424151,2.9091992478745175e+37,2.0430613597263547e+36,5.030182939001716e-33,7.13543522336447e-27,8.141541888083893e+49,5.69594102265841e+48,1.1855413504623145e-20,0.001498815875746541,0.006462931956047766,0.0013503035241039562,4.914501188543058e-05,0.7171606467696443,1.6027362911365324e-05,0.2686830532791425,0.0018640838627035305,0.0004891806915294823,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32770347.445203684,2.9183946914662936e+37,8.143539043730426e+49,3.936171498962952
42.0,10.99994204231178,-10.0,105773.55289377406,17081756.544929042,17637.258815629008,32756356.95778154,27153.28557912817,2.9093291519678875e+37,2.0435618406973986e+36,5.007416985699415e-33,7.103141172222277e-27,9.759735765211317e+49,6.832587680844536e+48,1.4640581865859188e-20,0.0014815070031937974,0.0064460826526605555,0.0013503038515229502,5.098435794938023e-05,0.7170357619788427,1.5858544062389202e-05,0.26880724830060654,0.0018990206878122056,0.0004891806938285525,0.002271177302229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32756356.95778154,2.9192121855859174e+37,9.767229949091084e+49,3.939298141593424
43.0,10.99993052127101,-10.0,126938.26347252888,17060591.834350288,21164.71057875481,32738708.926165853,27140.551793668707,2.9097738719792687e+37,2.0439281321864687e+36,4.879640223095161e-33,6.92188676782584e-27,1.1701865246274934e+50,8.196808152036848e+48,1.7897499259172176e-20,0.0014639287564292718,0.006426334250514399,0.0013503042622857548,5.283076561056209e-05,0.7168859380621149,1.5693172656695548e-05,0.2689566961934563,0.001936808494248706,0.0004891806967131967,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32738708.926165853,2.9199591974989424e+37,1.1716157628858897e+50,3.9432968347439012
44.0,10.999916679858416,-10.0,152335.91616703465,17035194.18165578,25397.652694505774,32716726.33442695,27125.072866404105,2.9105450541715226e+37,2.0441400630621084e+36,4.635713315738171e-33,6.575870595494174e-27,1.4033038294505822e+50,9.83404246146271e+48,2.161042922240545e-20,0.0014461750307915343,0.006403306936074914,0.0013503047735190373,5.4625555872141e-05,0.7167061812807817,1.553459527279153e-05,0.26913645302867006,0.001977670074293949,0.0004891807003039531,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32716726.33442695,2.920991364799824e+37,1.4055697549045687e+50,3.9483217159578277
45.0,10.999900044569191,-10.0,182813.09940044157,17004716.998422373,30477.183233406926,32690533.65750564,27106.819023673925,2.91173556008447e+37,2.0442909342753947e+36,4.288258190961635e-33,6.082997162075662e-27,1.6831590181486247e+50,1.1798868639389188e+49,2.573199617260844e-20,0.001428456683006712,0.006376598980255749,0.0013503054037027435,5.6311968104646866e-05,0.7164905131427524,1.5382243763703822e-05,0.2693525856951001,0.002021710941384677,0.0004891807047309831,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32690533.65750564,2.9221233274528064e+37,1.6864233414780464e+50,3.954449638481034
46.0,10.999880043031759,-10.0,219385.71928052988,16968144.378542285,36572.61988008831,32660060.24147306,27085.563697221274,2.9133904965083827e+37,2.044402395112957e+36,3.858080040740735e-33,5.472779131711711e-27,2.0191761173639605e+50,1.415678860671947e+49,3.0181728762125575e-20,0.0014109049823640856,0.006345801620192377,0.0013503061724198847,5.78383287634067e-05,0.7162317390440004,1.523797603786504e-05,0.26961236216106027,0.0020691356155231907,0.0004891807101323445,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660060.24147306,2.923566542952426e+37,2.0236140992234372e+50,3.9617839574100557
47.0,10.999855982959685,-10.0,263272.86313663586,16924257.23468618,43887.14385610597,32624561.973596483,27060.567148426384,2.915550085463457e+37,2.0443843246349928e+36,3.363905261415619e-33,4.771780347044329e-27,2.4226955289259468e+50,1.6986267557523114e+49,3.4837457636084975e-20,0.001393533861289196,0.006310547472931565,0.0013503070998830938,5.915703062232401e-05,0.7159211931321969,1.5108598470193917e-05,0.26992449178933287,0.0021202493022971073,0.0004891807166507278,0.002271177302229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32624561.973596483,2.925568476808739e+37,2.4285200811621777e+50,3.9705773470390695
48.0,10.999827025277414,-10.0,315937.43576396303,16871592.662058853,52664.572627327165,32585047.841802623,27032.35810444329,2.9184906648706675e+37,2.044665096014994e+36,2.8536627512594683e-33,4.047989100567586e-27,2.9074072030389544e+50,2.038210861200797e+49,3.9576906235891285e-20,0.0013764931763692316,0.00627046443866453,0.001350308206559996,6.024811367064157e-05,0.7155484745164986,1.4988251315585722e-05,0.27029945368894187,0.0021752027563540534,0.0004891807244307842,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32585047.841802623,2.9280318951962482e+37,2.9148163913954504e+50,3.9808745017687333
49.0,10.999792150711064,-10.0,379134.9229167556,16808395.17490606,63197.48715279259,32541980.720589206,27000.8143128857,2.9222850686110696e+37,2.0452558072796928e+36,2.3615948530606222e-33,3.349978977342966e-27,3.4898174351051323e+50,2.4458295162550825e+49,4.428355522503679e-20,0.0013598069084407266,0.006225215752320995,0.0013503095135747626,6.111224548282822e-05,0.7151010256588738,1.4879397055502432e-05,0.270749849000952,0.002234262669487903,0.0004891807336219778,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32541980.720589206,2.931275065725547e+37,3.4990183262499556e+50,3.9927743002129845
50.0,10.999750121427745,-10.0,454971.9075001067,16732558.190322708,75836.9845833511,32494940.977043632,26965.07395741172,2.9270406681873636e+37,2.0461258162663964e+36,1.9043406762690165e-33,2.7013529534638303e-27,4.1898470604707596e+50,2.935179973247167e+49,4.8837967142390413e-20,0.0013434322039544563,0.006174594980316137,0.0013503110421952138,6.176421173518626e-05,0.7145636824740319,1.478983050734316e-05,0.27129085203703557,0.0022976596668928036,0.0004891807443750528,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32494940.977043632,2.935589288403199e+37,4.2010924354767475e+50,4.0066217387052525
51.0,10.999699428818118,-10.0,545976.289000128,16641553.808822688,91004.38150002134,32445831.11468701,26925.92898101852,2.9330821606048784e+37,2.0477998534732626e+36,1.5111363307064936e-33,2.1435831523790982e-27,5.031616467382221e+50,3.522880955948612e+49,5.3174798718219305e-20,0.0013275522849790912,0.006118410538934923,0.0013503128163018271,6.224102753102773e-05,0.7139181614178725,1.4711886744432353e-05,0.27194080688421673,0.0023653476252392894,0.000489180756859251,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32445831.11468701,2.940989267127318e+37,5.045131114097395e+50,4.0224246607799925
52.0,10.999638231421967,-10.0,655181.5468001537,16532348.551022662,109205.2578000256,32395130.649760753,26882.877362261646,2.9405997476375725e+37,2.050276916879652e+36,1.1840934070902166e-33,1.6796649161992426e-27,6.044328735226392e+50,4.2289752103162264e+49,5.725269446243624e-20,0.0013121070236864418,0.006056621799852945,0.0013503148622948274,6.258473591687804e-05,0.7131422833210597,1.4652534346968465e-05,0.2727218789751529,0.002437432243444111,0.0004891807712617528,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32395130.649760753,2.9479354395790654e+37,6.060369718695911e+50,4.040486429489511
53.0,10.99956427531749,-10.0,786227.8561601845,16401302.24166263,131046.30936003072,32344170.62033253,26835.829523095483,2.9499482525484067e+37,2.0539031191887578e+36,9.230847955966197e-34,1.3094179365888993e-27,7.263446891212623e+50,5.077786907632154e+49,6.106750522345385e-20,0.0012971429311683389,0.005989323689030135,0.0013503172111407158,6.28380071032082e-05,0.7122091523912036,1.4611573746831562e-05,0.27366095833575765,0.002513776198351855,0.0004891807878020011,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32344170.62033253,2.956717395875316e+37,7.282285342577783e+50,4.06110619885111
54.0,10.999474790909442,-10.0,943483.4273922213,16244046.670430593,157255.57123203683,32294576.543305665,26784.75684327481,2.961545881823574e+37,2.0590091455468193e+36,7.222924627749586e-34,1.0245891934653853e-27,8.732140188268941e+50,6.098893130973934e+49,6.464950645160527e-20,0.001282691375595687,0.005916768029194672,0.0013503199002897267,6.303788818530335e-05,0.7110860385925559,1.458968977703176e-05,0.2747907464601139,0.0025941225488759823,0.0004891808067451432,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32294576.543305665,2.9677689640930873e+37,8.754064797870703e+50,4.0846139170380695
55.0,10.999366362551074,-10.0,1132190.1128706655,16055339.98495215,188706.6854784442,32248286.815592334,26729.4165045604,2.975891784642826e+37,2.065976526102804e+36,5.731267883937405e-34,8.129941043794423e-28,1.0503109469019834e+51,7.328366924799957e+49,6.806021493723844e-20,0.0012687655505871486,0.005839384271460941,0.001350322975961406,6.321252671774275e-05,0.709732991953025,1.4587895107756385e-05,0.2761511396059775,0.0026780801327362905,0.0004891808284180312,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32248286.815592334,2.98160482083252e+37,1.0528433937327472e+51,4.1114669816052585
56.0,10.999234757404585,-10.0,1358638.1354447985,15828891.962378018,226448.02257413304,32207106.226735346,26668.755633214067,2.99361798244832e+37,2.075177525219342e+36,4.654839190150803e-34,6.603001107369477e-28,1.264093135323425e+51,8.810306154539471e+49,7.13843588816387e-20,0.001255334509864464,0.005757922363453047,0.0013503264940658733,6.338059545340297e-05,0.7081010537763497,1.46106387363314e-05,0.27779099231314547,0.002765028849752995,0.0004891808532156371,0.002271177302229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32207106.226735346,2.9989109248258986e+37,1.2670035651871949e+51,4.1424748644493645
57.0,10.999074690467483,-10.0,1630375.7625337583,15557154.335289057,271737.6270889596,32174069.857221458,26602.21165709627,3.015555539169078e+37,2.0872679699992786e+36,3.929455135195308e-34,5.574026416197789e-28,1.5225117042589533e+51,1.059899415841157e+50,7.475171245726985e-20,0.001242476622772866,0.005673381743281553,0.0013503305258672068,6.355328087040143e-05,0.7061299744411691,1.4656449771764995e-05,0.2797704433263802,0.002854002760676585,0.0004891808816405852,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32174069.857221458,3.0204671697507924e+37,1.5258430371800805e+51,4.178451571000434
58.0,10.998879519306927,-10.0,1956460.9150405098,15231069.182782305,326085.15250675153,32153194.386458606,26529.65249079388,3.042733360443212e+37,2.1030580459427753e+36,3.5182655503025555e-34,4.990744121477382e-28,1.8354087968622433e+51,1.2761657363496352e+50,7.836969317160899e-20,0.0012302697720681024,0.005586854039405347,0.0013503351666318138,6.373647152473645e-05,0.7037451741415915,1.4723351422627204e-05,0.28216395070871236,0.002943955827390489,0.000489180914363556,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32153194.386458606,3.047273447602577e+37,1.8392070060765087e+51,4.2202290427461255
59.0,10.998640836129615,-10.0,2347763.0980486115,14839766.999774203,391302.1830081018,32148541.5178221,26449.798737066892,3.0764740127628344e+37,2.1233898140016554e+36,3.409335550748006e-34,4.8362243027892645e-28,2.215048940127186e+51,1.5381942826174346e+50,8.25768492585927e-20,0.0012186849897053672,0.005499662128990987,0.0013503405421497567,6.393253413985348e-05,0.7008536661634895,1.481556495341656e-05,0.28506432667495635,0.0030337643284262445,0.0004891809522685906,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32148541.5178221,3.0807043256840325e+37,2.2193691744249712e+51,4.269225337926747
60.0,10.998351807129204,-10.0,2811018.0233296384,14376512.074493177,463254.9252810267,32164756.821780276,26360.486891858287,3.117923042959443e+37,2.1489845173486555e+36,3.65755501810282e-34,5.188329574499285e-28,2.670552781665376e+51,1.8521438861103068e+50,8.79202472143093e-20,0.0012078189814790645,0.0054145311514287595,0.0013503467360080487,6.413886072197267e-05,0.6973864251229286,1.4936635994056955e-05,0.288540268660327,0.0031209309433905485,0.0004891809959390681,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32164756.821780276,3.1219450233927795e+37,2.675460595423185e+51,4.327061191594284
61.0,10.998105380105404,-10.0,3195520.768037154,13992009.329785662,384502.74470751535,32191225.751705132,26287.93289915956,3.153418797101061e+37,2.1712345152979307e+36,4.133534813612759e-34,5.863518337945226e-28,3.0529262085609e+51,2.1154208041560596e+50,9.29324386597528e-20,0.001200249873542278,0.005354110017172326,0.0013503518043979504,6.429506041867831e-05,0.6944769518537278,1.5042070017873646e-05,0.2914559213318665,0.003182630061791177,0.0004891810316676597,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32191225.751705132,3.1573398115320733e+37,3.058309471924791e+51,4.375675903137797
62.0,10.997880214771433,-10.0,3539026.9354424127,13648503.162380403,343506.16740525904,32223809.893279653,26224.132221293366,3.1860060836919393e+37,2.1919351395262502e+36,4.817344409159238e-34,6.833518660658199e-28,3.3980602099757304e+51,2.352868984000658e+50,9.815097656725056e-20,0.001194466132321559,0.005307019221376541,0.0013503563007866905,6.442400945015394e-05,0.6918515728877781,1.513727179122851e-05,0.2940861223291658,0.0032305822062033275,0.0004891810633568045,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32223809.893279653,3.189850910168836e+37,3.403859976105736e+51,4.4196537314848205
63.0,10.997666419594408,-10.0,3858632.2385724746,13328897.85925034,319605.3031300614,32261370.96706752,26164.26466685126,3.2170721567085105e+37,2.2117616720114008e+36,5.752581801656442e-34,8.160175347612903e-28,3.722311255949964e+51,2.5757940539590428e+50,1.0394904566666383e-19,0.0011896729286282792,0.005268420602809841,0.0013503604738397629,6.453560389241605e-05,0.6893855630683433,1.5228145932217383e-05,0.2965560627974212,0.003269948068424684,0.0004891810927594487,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32261370.96706752,3.220910237279058e+37,3.728497865016314e+51,4.461496226821084
64.0,10.997459478538524,-10.0,4162124.6278675976,13025405.469955217,303492.3892951235,32302938.69453699,26107.210795879957,3.247259758757677e+37,2.2311945846444692e+36,7.004154694361947e-34,9.935561533665087e-28,4.03310440885108e+51,2.7893402594411828e+50,1.1065267729021066e-19,0.0011856832660469938,0.005235882723303524,0.0013503644404581404,6.463460322882626e-05,0.6870223153848857,1.5314237873985106e-05,0.2989226227701263,0.0033030733193375444,0.0004891811206994656,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32302938.69453699,3.251079671713085e+37,4.039656619341221e+51,4.501992426438957
65.0,10.99725726287363,-10.0,4453281.676830915,12734248.420991901,291157.04896331666,32348391.53092656,26051.1764151263,3.27685235280022e+37,2.2502826555548973e+36,8.68599561167147e-34,1.232129323905066e-27,4.333982655361906e+51,2.9959596083351e+50,1.1862809652631737e-19,0.0011821825337045538,0.005208067216953632,0.0013503682596904237,6.472352195672259e-05,0.6847347610681486,1.5399235483586335e-05,0.30121298208580743,0.003331496075126545,0.0004891811475927875,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32348391.53092656,3.2807065025674176e+37,4.3408887511355116e+51,4.541935403810582
66.0,10.9970587817497,-10.0,4733985.095491707,12453545.002331108,280703.41866079264,32397444.303149622,25995.649970129056,3.305989556901232e+37,2.2691496314607e+36,1.0953501296462251e-33,1.5537804473062818e-27,4.626637546051253e+51,3.1968307018225688e+50,1.2832442396295467e-19,0.0011791242127608954,0.0051841091527181655,0.0013503719633479571,6.480388445371033e-05,0.6825099669360583,1.5482063301121e-05,0.3034401753021241,0.0033560274224335145,0.0004891811736633627,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32397444.303149622,3.3098922458460338e+37,4.633889118114749e+51,4.58159370954892
67.0,10.99686433126949,-10.0,5004200.092432557,12183330.005390259,270214.99694085016,32449055.006260235,25941.154258116305,3.334616793842957e+37,2.287791174613085e+36,1.3975949280373141e-33,1.9825219476992028e-27,4.910796920924644e+51,3.3917848300508127e+50,1.4023402934281675e-19,0.0011765123562020928,0.005163422628122917,0.0013503755562604782,6.487654511917867e-05,0.6803499595808287,1.5561274139079203e-05,0.3056022511506888,0.003377175297439626,0.0004891811989452935,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32449055.006260235,3.338546189985795e+37,4.918383336486092e+51,4.6207404052532635
68.0,10.996673354631843,-10.0,5265075.739944937,11922454.357877878,260875.6475123797,32502948.657234162,25887.39205075031,3.3628055545529308e+37,2.3061993488304097e+36,1.801611706937298e-33,2.555629444971524e-27,5.187454073690385e+51,3.5815152605521535e+50,1.550558427704731e-19,0.0011742135044852883,0.005145451154694896,0.0013503790573615624,6.494252492838224e-05,0.6782471365612013,1.56383047146968e-05,0.3077068579113365,0.0033955823303587467,0.0004891812235719424,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32502948.657234162,3.3667713652574543e+37,5.195366755484038e+51,4.659523136457081
69.0,10.996484864241488,-10.0,5518267.311019859,11669262.786802955,253191.57107492234,32559102.507351715,25833.924117899638,3.3906878259941756e+37,2.3244542548590994e+36,2.345714501211394e-33,3.327452317116391e-27,5.458188608350098e+51,3.7671147829271005e+50,1.737855506209385e-19,0.0011721691887089168,0.005129718986592195,0.0013503824917080764,6.50028018629314e-05,0.6761894525586812,1.571364447968546e-05,0.30976609009649486,0.0034117330125210464,0.0004891812477196121,0.002271177302229798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32559102.507351715,3.3946992487974724e+37,5.4664215881899604e+51,4.6981874521111475
70.0,10.996298392492609,-10.0,5764638.94885467,11422891.148968145,246371.63783481068,32618159.04998854,25779.820003054338,3.418319434350877e+37,2.3425501903306793e+36,3.093133890904979e-33,4.3876846594620945e-27,5.7237775337251945e+51,3.9491209996179925e+50,1.9781788937405284e-19,0.001170271928345668,0.005115909990281089,0.0013503858734076495,6.505798174387493e-05,0.6741709535128021,1.5788547242912734e-05,0.31178592209115275,0.003426029354717053,0.0004891812714873647,0.0022711773022297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32618159.04998854,3.422419709651678e+37,5.732329087569563e+51,4.737113134076868
71.0,10.996114494520503,-10.0,6003661.561313707,11183868.536509108,239022.6124590374,32679129.899617657,25725.82826134666,3.4456253616379684e+37,2.3604998674388493e+36,4.111692736088774e-33,5.832534826767592e-27,5.983502471660926e+51,4.127051162424901e+50,2.2881107721684834e-19,0.0011686361398258259,0.005103802079474809,0.0013503891967792672,6.510836223170835e-05,0.6721970944548652,1.586111100944903e-05,0.3137609475826897,0.003438532196612364,0.0004891812948353007,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32679129.899617657,3.449786546349894e+37,5.992367687998344e+51,4.775979916332201
72.0,10.995933473109172,-10.0,6235177.335051152,10952352.762771662,231515.77373744448,32741745.697290402,25671.98510681297,3.472551281679177e+37,2.3782302208818992e+36,5.502274713389542e-33,7.805108735536187e-27,6.237036268802368e+51,4.300687687696071e+50,2.6898363300777166e-19,0.0011671750530363738,0.0050931833467083,0.0013503924603000116,6.515429641956955e-05,0.6702703372465313,1.593201523559959e-05,0.31568871604123167,0.0034495281890374193,0.0004891813177528313,0.002271177302229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32741745.697290402,3.4767801058125476e+37,6.246210235033743e+51,4.814737629812685
73.0,10.995754746473876,-10.0,6460156.35597884,10727373.741843976,224979.02092768843,32806085.27400261,25617.968722675534,3.4991499000246726e+37,2.39577340959951e+36,7.414396157695402e-33,1.0517498895198713e-26,6.485298798871891e+51,4.4706663354059816e+50,3.215883170492938e-19,0.0011658595719429951,0.005083827383376236,0.001350395678028084,6.519630490661134e-05,0.6683836720279966,1.6002084805813868e-05,0.3175762599321984,0.003459249384895251,0.0004891813403387536,0.0022711773022297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32806085.27400261,3.5034532460585874e+37,6.494778084853683e+51,4.85354530608292
